occurrenceID,catalogNumber,license,type,institutionCode,collectionCode,individualCount,sex,lifeStage,disposition,associatedReferences,year,month,day,eventDate,eventRemarks,locality,decimalLatitude,decimalLongitude,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,nomenclaturalCode
urn:NHMD:LighthouseBirds:1018,1018,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,2,"1 male, 1 female",,2 in collection at ZMUC,"Hørring, R. (ed.), 1930. Fuglene ved de danske Fyr i 1928 (in Danish, UK: Birds at the Danish Lighthouses 1928). 46de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 88: 221-271.",1928,3,19,1928-03-19,"S. Merssejlskuling. Masser af Stære og Viber paa Ruderne, 38 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Calidris alpina,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,alpina,ICZN
urn:NHMD:LighthouseBirds:1019,1019,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,30,"14 males, 16 females",,30 in collection at ZMUC,"Hørring, R. (ed.), 1930. Fuglene ved de danske Fyr i 1928 (in Danish, UK: Birds at the Danish Lighthouses 1928). 46de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 88: 221-271.",1928,3,19,1928-03-19,"S. Merssejlskuling. Masser af Stære og Viber paa Ruderne, 38 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:1017,1017,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,6,"2 males, 4 females",,6 in collection at ZMUC,"Hørring, R. (ed.), 1930. Fuglene ved de danske Fyr i 1928 (in Danish, UK: Birds at the Danish Lighthouses 1928). 46de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 88: 221-271.",1928,3,19,1928-03-19,"S. Merssejlskuling. Masser af Stære og Viber paa Ruderne, 38 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:1005,1005,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,11,3,1927-11-03,S.Ø. Let Brise. D. 1 Horsegøg faldt,Lodbjerg Fyr,56.823428,8.262789,Gallinago gallinago,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,gallinago,ICZN
urn:NHMD:LighthouseBirds:1015,1015,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,10,23,1927-10-23,"Ø.N.Ø. Rebet Merssejlskuling. Ov. R. Enkelte Drosler, Stære og Solsorter ved Fyret, 8 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Alauda arvensis,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,arvensis,ICZN
urn:NHMD:LighthouseBirds:1016,1016,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,"1 male, 2 females","1 female adult, 1 female juvenile",3 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,10,23,1927-10-23,"Ø.N.Ø. Rebet Merssejlskuling. Ov. R. Enkelte Drosler, Stære og Solsorter ved Fyret, 8 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:1013,1013,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,"2 males, 1 female","2 males juveniles,  1 female adult",3 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,10,23,1927-10-23,"Ø.N.Ø. Rebet Merssejlskuling. Ov. R. Enkelte Drosler, Stære og Solsorter ved Fyret, 8 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:1014,1014,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,10,23,1927-10-23,"Ø.N.Ø. Rebet Merssejlskuling. Ov. R. Enkelte Drosler, Stære og Solsorter ved Fyret, 8 Fugle faldt.",Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:1011,1011,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Erithacus rubecula,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,rubecula,ICZN
urn:NHMD:LighthouseBirds:1012,1012,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,3,"1 male, 2 females",,3 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Ficedula hypoleuca,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,hypoleuca,ICZN
urn:NHMD:LighthouseBirds:1009,1009,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:1010,1010,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,15,"7 males, 8 females",,15 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Phoenicurus phoenicurus,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,phoenicurus,ICZN
urn:NHMD:LighthouseBirds:1008,1008,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Phylloscopus collybita,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,collybita,ICZN
urn:NHMD:LighthouseBirds:1007,1007,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,9,20,1927-09-20,"V.S.V. Laber Bramsejlskuling. av. R. Smaafugle omkring Fyret, 22 faldt.",Hanstholm Fyr,57.112667,8.598575,Phylloscopus trochilus,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,trochilus,ICZN
urn:NHMD:LighthouseBirds:1006,1006,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1928. Fuglene ved de danske Fyr i 1927 (in Danish, UK: Birds at the Danish Lighthouses 1927). 45de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 86: 291-348.",1927,3,7,1927-03-07,1 Raage faldt.,Hanstholm Fyr,57.112667,8.598575,Corvus frugilegus,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,frugilegus,ICZN
urn:NHMD:LighthouseBirds:1000,1000,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1927. Fuglene ved de danske Fyr i 1925 (in Danish, UK: Birds at the Danish Lighthouses 1925). 43de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 84: 204-250.",1925,9,20,1925-09-20,"S. V. Merssejlskuling. OV. R. D. En Masse Viber omkring Fyret, 1 faldt, ikke indsendt.",Lodbjerg Fyr,56.823428,8.262789,Vanellus vanellus,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,ICZN
urn:NHMD:LighthouseBirds:1003,1003,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,4,"1 male, 3 females",4 juveniles,4 in collection at ZMUC,"Hørring, R. (ed.), 1927. Fuglene ved de danske Fyr i 1925 (in Danish, UK: Birds at the Danish Lighthouses 1925). 43de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 84: 204-250.",1925,4,2,1925-04-02,10 Fugle faldt,Hanstholm Fyr,57.112667,8.598575,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:1004,1004,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,6,"4 males, 2 females",2 females adults,6 in collection at ZMUC,"Hørring, R. (ed.), 1927. Fuglene ved de danske Fyr i 1925 (in Danish, UK: Birds at the Danish Lighthouses 1925). 43de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 84: 204-250.",1925,4,2,1925-04-02,10 Fugle faldt,Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:1001,1001,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,15,"8 males, 7 females","1 male adult, 7 males juveniles, 7 females juveniles",15 in collection at ZMUC,"Hørring, R. (ed.), 1927. Fuglene ved de danske Fyr i 1925 (in Danish, UK: Birds at the Danish Lighthouses 1925). 43de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 84: 204-250.",1925,3,30,1925-03-30,"S.V. Rebet Merssejlskuling. Ov. D. Endel Stære paa Ruderne, 16 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Sturnus vulgaris,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,ICZN
urn:NHMD:LighthouseBirds:1002,1002,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1927. Fuglene ved de danske Fyr i 1925 (in Danish, UK: Birds at the Danish Lighthouses 1925). 43de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 84: 204-250.",1925,3,30,1925-03-30,"S.V. Rebet Merssejlskuling. Ov. D. Endel Stære paa Ruderne, 16 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:999,999,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,12,5,1924-12-05,"S.V. Bramsejlskuling. R. Enkelte Solsorter og Sjaggere omkring Fyret fra Kl. 1 til 5, 1 And faldt, ikke indsendt.",Hanstholm Fyr,57.112667,8.598575,,Animalia,Chordata,Aves,,,,,
urn:NHMD:LighthouseBirds:984,984,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,5,"1 male, 4 females","1 male adult, 2 females adults, 2 females juveniles",5 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,S. Laber Bramsejlskuling. Ov. R. 6 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:991,991,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,887,,,887 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,"S.V. Laber Bramsejlskuling. R. En Mængde Vindrosler ved Fyret fra KJ. 12 til Daggry, endel faldt, men intet indsendt fra Fyret.  Da Fuglefaldet mest foregaar uden for Fyrets Grund, samler Byens Beboere Fuglene for at sælge dem, Fyrmesteren angiver dcerfor, at han ikke har lejlighed til at indsende ret mange. Hos en Vildtgrosserer i København undersøgres der· imod 1207 Fugle, der angaves at være faldne ved Hanstholm Fyr.",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:995,995,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,64,"40 males,  24 females",,64 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,"S.V. Laber Bramsejlskuling. R. En Mængde Vindrosler ved Fyret fra KJ. 12 til Daggry, endel faldt, men intet indsendt fra Fyret.  Da Fuglefaldet mest foregaar uden for Fyrets Grund, samler Byens Beboere Fuglene for at sælge dem, Fyrmesteren angiver dcerfor, at han ikke har lejlighed til at indsende ret mange. Hos en Vildtgrosserer i København undersøgres der· imod 1207 Fugle, der angaves at være faldne ved Hanstholm Fyr.",Hanstholm Fyr,57.112667,8.598575,Turdus merula,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,ICZN
urn:NHMD:LighthouseBirds:985,985,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,S. Laber Bramsejlskuling. Ov. R. 6 Fugle faldt.,Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:992,992,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,15,,,15 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,"S.V. Laber Bramsejlskuling. R. En Mængde Vindrosler ved Fyret fra KJ. 12 til Daggry, endel faldt, men intet indsendt fra Fyret.  Da Fuglefaldet mest foregaar uden for Fyrets Grund, samler Byens Beboere Fuglene for at sælge dem, Fyrmesteren angiver dcerfor, at han ikke har lejlighed til at indsende ret mange. Hos en Vildtgrosserer i København undersøgres der· imod 1207 Fugle, der angaves at være faldne ved Hanstholm Fyr.",Hanstholm Fyr,57.112667,8.598575,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:993,993,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,240,,,240 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,"S.V. Laber Bramsejlskuling. R. En Mængde Vindrosler ved Fyret fra KJ. 12 til Daggry, endel faldt, men intet indsendt fra Fyret.  Da Fuglefaldet mest foregaar uden for Fyrets Grund, samler Byens Beboere Fuglene for at sælge dem, Fyrmesteren angiver dcerfor, at han ikke har lejlighed til at indsende ret mange. Hos en Vildtgrosserer i København undersøgres der· imod 1207 Fugle, der angaves at være faldne ved Hanstholm Fyr.",Hanstholm Fyr,57.112667,8.598575,Turdus pilaris,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,pilaris,ICZN
urn:NHMD:LighthouseBirds:994,994,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,11,2,1924-11-02,"S.V. Laber Bramsejlskuling. R. En Mængde Vindrosler ved Fyret fra KJ. 12 til Daggry, endel faldt, men intet indsendt fra Fyret.  Da Fuglefaldet mest foregaar uden for Fyrets Grund, samler Byens Beboere Fuglene for at sælge dem, Fyrmesteren angiver dcerfor, at han ikke har lejlighed til at indsende ret mange. Hos en Vildtgrosserer i København undersøgres der· imod 1207 Fugle, der angaves at være faldne ved Hanstholm Fyr.",Hanstholm Fyr,57.112667,8.598575,Turdus torquatus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,torquatus,ICZN
urn:NHMD:LighthouseBirds:998,998,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,30,1924-10-30,"S. Bramsejlskuling. Tg. En Mængde Vindrosler omkring Fyret fra Midnat til Daggry, enkelte faldt, ingen indsendt.",Hanstholm Fyr,57.112667,8.598575,Turdus iliacus,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,ICZN
urn:NHMD:LighthouseBirds:981,981,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,26,1924-10-26,Ø.S Ø. Merssejlskuling. OV. Tg. 1 Vandrikse faldt.,Lodbjerg Fyr,56.823428,8.262789,Rallus aquaticus,Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,aquaticus,ICZN
urn:NHMD:LighthouseBirds:987,987,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,4,1924-10-04,"S.Ø. Laber Bramsejlskuling. Ov. R D. Endel Drosler og Smaafugle paa Ruderne, 8 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Fringilla montifringilla,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,montifringilla,ICZN
urn:NHMD:LighthouseBirds:988,988,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,4,1924-10-04,"S.Ø. Laber Bramsejlskuling. Ov. R D. Endel Drosler og Smaafugle paa Ruderne, 8 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Lymnocryptes minimus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,minimus,ICZN
urn:NHMD:LighthouseBirds:986,986,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,4,1924-10-04,"S.Ø. Laber Bramsejlskuling. Ov. R D. Endel Drosler og Smaafugle paa Ruderne, 8 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Oenanthe oenanthe,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,oenanthe,ICZN
urn:NHMD:LighthouseBirds:989,989,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,5,5 females,"3 adults, 2 juveniles",5 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,4,1924-10-04,"S.Ø. Laber Bramsejlskuling. Ov. R D. Endel Drosler og Smaafugle paa Ruderne, 8 Fugle faldt.",Lodbjerg Fyr,56.823428,8.262789,Turdus philomelos,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,philomelos,ICZN
urn:NHMD:LighthouseBirds:990,990,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,10,2,1924-10-02,1 Engsnarre faldt.,Hanstholm Fyr,57.112667,8.598575,Crex crex,Animalia,Chordata,Aves,Gruiformes,Rallidae,Crex,crex,ICZN
urn:NHMD:LighthouseBirds:982,982,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,male,juvenile,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,8,26,1924-08-26,S. Laber Bramsejlskuling. Gv. 1 Hjejle faldt.,Lodbjerg Fyr,56.823428,8.262789,Pluvialis apricaria,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,apricaria,ICZN
urn:NHMD:LighthouseBirds:983,983,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,female,adult,1 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,8,22,1924-08-22,S. Laber Bramsejlskuling. Gv. 1 Islandsk Ryle faldt.,Lodbjerg Fyr,56.823428,8.262789,Calidris canutus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,canutus,ICZN
urn:NHMD:LighthouseBirds:997,997,https://creativecommons.org/licenses/by/4.0/,PhysicalObject,NHMD,LighthouseBirds,1,,,0 in collection at ZMUC,"Hørring, R. (ed.), 1926. Fuglene ved de danske Fyr i 1924 (in Danish, UK: Birds at the Danish Lighthouses 1924). 42de Aarsberetning om danske Fugle. Videnskabelige Meddelelser fra den Naturhistoriske Forening i København. 82: 315-374.",1924,4,28,1924-04-28,"S.Ø. Bramsejlskuling. R. Solsorter og Stære ved Fyret, 1 And faldt, ikke indsendt.",Hanstholm Fyr,57.112667,8.598575,,Animalia,Chordata,Aves,,,,,
